original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
132,both_female,3,90,überraschte,NP1-Causality,Lisa,überraschte,"Nina,",weil,sie,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Lisa überraschte Nina, weil sie in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
132,swapped,4,90,überraschte,NP1-Causality,Lisa,überraschte,"Peter,",weil,sie,in der Nacht,unangekündigt war,und,die Dunkelheit,nutzte,"Lisa überraschte Peter, weil sie in der Nacht unangekündigt war und die Dunkelheit nutzte.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil er in der Nacht unangekündigt war und die Dunkelheit nutzte.",unangekündigt,0.14,13,81.25,81.25,optimal,nonamb
133,original,5,90,überraschte,NP2-Causality,Christian,überraschte,"Nina,",weil,sie,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Christian überraschte Nina, weil sie in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,both_male,6,90,überraschte,NP2-Causality,Christian,überraschte,"Peter,",weil,er,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Christian überraschte Peter, weil er in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,both_female,7,90,überraschte,NP2-Causality,Lisa,überraschte,"Nina,",weil,sie,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Lisa überraschte Nina, weil sie in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
133,swapped,8,90,überraschte,NP2-Causality,Lisa,überraschte,"Peter,",weil,er,in der Nacht,unwissend war,und,die Bewegungen,übersah,"Lisa überraschte Peter, weil er in der Nacht unwissend war und die Bewegungen übersah.",ok_prefix_keep_particle_or_punctuation,Christian,Lisa,Peter,Nina,neutral,,,surprised,StimExp,9,29,0.73,10,neutral,überraschte,überraschte,2.36,11,,"Der Liebhaber überraschte die Liebste, weil sie in der Nacht unwissend war und den Augenblick übersah.",unwissend,2.05,9,81.25,81.25,optimal,nonamb
198,original,1,91,entsetzte,NP1-Causality,Frank,entsetzte,"Sarah,",weil ,er,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Frank entsetzte Sarah, weil er in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,both_male,2,91,entsetzte,NP1-Causality,Frank,entsetzte,"Matthias,",weil ,er,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Frank entsetzte Matthias, weil er in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,both_female,3,91,entsetzte,NP1-Causality,Birgit,entsetzte,"Sarah,",weil ,sie,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Birgit entsetzte Sarah, weil sie in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
198,swapped,4,91,entsetzte,NP1-Causality,Birgit,entsetzte,"Matthias,",weil ,sie,in der Dämmerung,verschwommen war,und ,Schatten,erzeugte,"Birgit entsetzte Matthias, weil sie in der Dämmerung verschwommen war und Schatten erzeugte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil er in der Dämmerung gefährlich war und das Zischen erzeugte.",gefährlich,62.41,10,75,75,optimal,nonamb
199,original,5,91,entsetzte,NP2-Causality,Frank,entsetzte,"Sarah,",weil ,sie,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Frank entsetzte Sarah, weil sie in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,both_male,6,91,entsetzte,NP2-Causality,Frank,entsetzte,"Matthias,",weil ,er,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Frank entsetzte Matthias, weil er in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,both_female,7,91,entsetzte,NP2-Causality,Birgit,entsetzte,"Sarah,",weil ,sie,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Birgit entsetzte Sarah, weil sie in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
199,swapped,8,91,entsetzte,NP2-Causality,Birgit,entsetzte,"Matthias,",weil ,er,in der Dämmerung,schlecht sah,und ,Geräusche,hörte,"Birgit entsetzte Matthias, weil er in der Dämmerung schlecht sah und Geräusche hörte.",ok_prefix_keep_particle_or_punctuation,Frank,Birgit,Matthias,Sarah,NP1,,,appalled,StimExp,8,32,-2.45,78,NP1,entsetzte,entsetzte,0.44,8,,"Der Schamane entsetzte die Anwohnerin, weil sie in der Dämmerung ängstlich war und das Wimmern hervorbrachte.",ängstlich,7.09,9,75,75,optimal,nonamb
64,original,1,92,jubelte …  zu,NP1-Causality,Hans,jubelte,"Anna zu,",weil,er,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Hans jubelte Anna zu, weil er bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
64,both_male,2,92,jubelte …  zu,NP1-Causality,Hans,jubelte,"Michael zu,",weil,er,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Hans jubelte Michael zu, weil er bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
64,both_female,3,92,jubelte …  zu,NP1-Causality,Monika,jubelte,"Anna zu,",weil,sie,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Monika jubelte Anna zu, weil sie bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
64,swapped,4,92,jubelte …  zu,NP1-Causality,Monika,jubelte,"Michael zu,",weil,sie,bei dem Event,erfolgreich war,und,den Wettkampf,gewann,"Monika jubelte Michael zu, weil sie bei dem Event erfolgreich war und den Wettkampf gewann.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil sie von Anfang an verreist war und den Strand genoss. ",im Urlaub,6,8,75,75,optimal,nonamb
65,original,5,92,jubelte …  zu,NP2-Causality,Hans,jubelte,"Anna zu,",weil,sie,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Hans jubelte Anna zu, weil sie bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,both_male,6,92,jubelte …  zu,NP2-Causality,Hans,jubelte,"Michael zu,",weil,er,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Hans jubelte Michael zu, weil er bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,both_female,7,92,jubelte …  zu,NP2-Causality,Monika,jubelte,"Anna zu,",weil,sie,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Monika jubelte Anna zu, weil sie bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
65,swapped,8,92,jubelte …  zu,NP2-Causality,Monika,jubelte,"Michael zu,",weil,er,bei dem Event,unterstützend war,und,zum Sieg,beitrug,"Monika jubelte Michael zu, weil er bei dem Event unterstützend war und zum Sieg beitrug.",ok_prefix_keep_particle_or_punctuation,Hans,Monika,Michael,Anna,NP2,,,celebrated,AgEvo,10,48,2.73,-72,NP2,jubelte …  zu,jubelte zu,7.28,7,,"Der Schüler jubelte der Mutter zu, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",gewonnen,55.06,8,75,75,optimal,nonamb
88,original,1,93,kuschelte,NP1-Causality,Stefan,kuschelte,"Jana,",weil ,er,über Jahre,fürsorglich war,und,das Tier,liebte,"Stefan kuschelte Jana, weil er über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,both_male,2,93,kuschelte,NP1-Causality,Stefan,kuschelte,"Daniel,",weil ,er,über Jahre,fürsorglich war,und,das Tier,liebte,"Stefan kuschelte Daniel, weil er über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,both_female,3,93,kuschelte,NP1-Causality,Martina,kuschelte,"Jana,",weil ,sie,über Jahre,fürsorglich war,und,das Tier,liebte,"Martina kuschelte Jana, weil sie über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
88,swapped,4,93,kuschelte,NP1-Causality,Martina,kuschelte,"Daniel,",weil ,sie,über Jahre,fürsorglich war,und,das Tier,liebte,"Martina kuschelte Daniel, weil sie über Jahre fürsorglich war und das Tier liebte.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil er von Anfang an fürsorglich war und die Geborgenheit bot.",fürsorglich,1.5,11,60,60,suboptimal,nonamb
89,original,5,93,kuschelte,NP2-Causality,Stefan,kuschelte,"Jana,",weil ,sie,über Jahre,anhänglich war,und,Wärme,spendete,"Stefan kuschelte Jana, weil sie über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,both_male,6,93,kuschelte,NP2-Causality,Stefan,kuschelte,"Daniel,",weil ,er,über Jahre,anhänglich war,und,Wärme,spendete,"Stefan kuschelte Daniel, weil er über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,both_female,7,93,kuschelte,NP2-Causality,Martina,kuschelte,"Jana,",weil ,sie,über Jahre,anhänglich war,und,Wärme,spendete,"Martina kuschelte Jana, weil sie über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
89,swapped,8,93,kuschelte,NP2-Causality,Martina,kuschelte,"Daniel,",weil ,er,über Jahre,anhänglich war,und,Wärme,spendete,"Martina kuschelte Daniel, weil er über Jahre anhänglich war und Wärme spendete.",ok_prefix_keep_particle_or_punctuation,Stefan,Martina,Daniel,Jana,neutral,,,cuddled,AgP,7,5,2.54,-10,neutral,kuschelte,kuschelte,0.17,9,,"Der Witwer kuschelte die Katze, weil sie von Anfang an weich war und eine Wärme spendete.",weich,22.09,5,60,60,suboptimal,nonamb
178,original,1,94,gestand,NP1-Causality,Sebastian,gestand,"Claudia,",weil,er,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Sebastian gestand Claudia, weil er am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,both_male,2,94,gestand,NP1-Causality,Sebastian,gestand,"Wolfgang,",weil,er,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Sebastian gestand Wolfgang, weil er am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,both_female,3,94,gestand,NP1-Causality,Laura,gestand,"Claudia,",weil,sie,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Laura gestand Claudia, weil sie am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
178,swapped,4,94,gestand,NP1-Causality,Laura,gestand,"Wolfgang,",weil,sie,am Tag zuvor,frevelhaft  gewesen war,und,Absolution,suchte,"Laura gestand Wolfgang, weil sie am Tag zuvor frevelhaft gewesen war und Absolution suchte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil er am frühen Morgen schuldig war und die Offenbarung machte.",schuldig,15.04,8,93.75,93.75,optimal,nonamb
179,original,5,94,gestand,NP2-Causality,Sebastian,gestand,"Claudia,",weil,sie,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Sebastian gestand Claudia, weil sie am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,both_male,6,94,gestand,NP2-Causality,Sebastian,gestand,"Wolfgang,",weil,er,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Sebastian gestand Wolfgang, weil er am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,both_female,7,94,gestand,NP2-Causality,Laura,gestand,"Claudia,",weil,sie,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Laura gestand Claudia, weil sie am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
179,swapped,8,94,gestand,NP2-Causality,Laura,gestand,"Wolfgang,",weil,er,am Tag zuvor,vertrauenswürdig war,und,Nachsicht,signalisierte,"Laura gestand Wolfgang, weil er am Tag zuvor vertrauenswürdig war und Nachsicht signalisierte.",ok_prefix_keep_particle_or_punctuation,Sebastian,Laura,Wolfgang,Claudia,NP1,,,confessed to,AgP,9,92,-0.64,74,NP1,gestand,gestand,2.4,7,,"Der Sünder gestand der Priesterin, weil sie am frühen Morgen vertrauenswürdig war und die Aufmerksamkeit bot.",vertrauenswürdig,1.98,16,93.75,93.75,optimal,nonamb
50,original,1,95,misstraute,NP1-Causality,Johannes,misstraute,"Susanne,",weil ,er,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Johannes misstraute Susanne, weil er von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,both_male,2,95,misstraute,NP1-Causality,Johannes,misstraute,"Tobias,",weil ,er,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Johannes misstraute Tobias, weil er von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,both_female,3,95,misstraute,NP1-Causality,Katharina,misstraute,"Susanne,",weil ,sie,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Katharina misstraute Susanne, weil sie von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
50,swapped,4,95,misstraute,NP1-Causality,Katharina,misstraute,"Tobias,",weil ,sie,von Anfang an,unsozialisiert war,und,Kinder,scheute,"Katharina misstraute Tobias, weil sie von Anfang an unsozialisiert war und Kinder scheute.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil er von Anfang an nicht sozialisiert war und die Scheu zeigte.",sozialisiert,0.95,12,37.5,37.5,suboptimal,nonamb
51,original,5,95,misstraute,NP2-Causality,Johannes,misstraute,"Susanne,",weil ,sie,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Johannes misstraute Susanne, weil sie von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,both_male,6,95,misstraute,NP2-Causality,Johannes,misstraute,"Tobias,",weil ,er,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Johannes misstraute Tobias, weil er von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,both_female,7,95,misstraute,NP2-Causality,Katharina,misstraute,"Susanne,",weil ,sie,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Katharina misstraute Susanne, weil sie von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
51,swapped,8,95,misstraute,NP2-Causality,Katharina,misstraute,"Tobias,",weil ,er,von Anfang an,unvorhersagbar war,und,Hinterhalte,generierte,"Katharina misstraute Tobias, weil er von Anfang an unvorhersagbar war und Hinterhalte generierte.",ok_prefix_keep_particle_or_punctuation,Johannes,Katharina,Tobias,Susanne,NP2,,,distrusted,ExpStim,10,63,-2.09,-75,NP2,misstraute,misstraute,0.11,10,,"Der Hund misstraute dem Mädchen, weil sie von Anfang an unzuverlässig war und die Grenze überschritt.",unzuverlässig,1.72,13,37.5,37.5,suboptimal,nonamb
100,original,1,96,filmte,NP1-Causality,Paul,filmte,"Maria,",weil ,er,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Paul filmte Maria, weil er seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Paul,Julia,Martin,Maria,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
100,both_male,2,96,filmte,NP1-Causality,Paul,filmte,"Martin,",weil ,er,seit Tagen,eifersüchtig war ,und,Misstrauen,entwickelte,"Paul filmte Martin, weil er seit Tagen eifersüchtig war und Misstrauen entwickelte.",ok_prefix_keep_particle_or_punctuation,Paul,Julia,Martin,Maria,neutral,,,filmed,AgP,6,5,0.73,-3,neutral,filmte,filmte,0.45,6,,"Der Ehemann filmte die Nachbarin, weil er in dem Moment eifersüchtig war und das Misstrauen entwickelte. ",eifersüchtig,3.51,12,68.75,68.75,suboptimal,nonamb
